date,sp500,sp500ret
20061002,1331.32,-0.003391
20061003,1334.11,0.002096
20061004,1350.22,0.012075
20061005,1353.22,0.002222
20061006,1349.58,-0.00269
20061009,1350.66,0.0008
20061010,1353.42,0.002043
20061011,1349.95,-0.002564
20061012,1362.83,0.009541
20061013,1365.62,0.002047
20061016,1369.05,0.002512
20061017,1364.05,-0.003652
20061018,1365.96,0.0014
20061019,1366.96,0.000732
20061020,1368.6,0.0012
20061023,1377.02,0.006152
20061024,1377.38,0.000261
20061025,1382.22,0.003514
20061026,1389.08,0.004963
20061027,1377.34,-0.008452
20061030,1377.93,0.000428
20061031,1377.94,0.000007
20061101,1367.81,-0.007352
20061102,1367.34,-0.000344
20061103,1364.3,-0.002223
20061106,1379.78,0.011346
20061107,1382.84,0.002218
20061108,1385.72,0.002083
20061109,1378.33,-0.005333
20061110,1380.9,0.001865
20061113,1384.42,0.002549
20061114,1393.22,0.006356
20061115,1396.57,0.002405
20061116,1399.76,0.002284
20061117,1401.2,0.001029
20061120,1400.5,-0.0005
20061121,1402.81,0.001649
20061122,1406.09,0.002338
20061124,1400.95,-0.003656
20061127,1381.9,-0.013598
20061128,1386.72,0.003488
20061129,1399.48,0.009202
20061130,1400.63,0.000822
20061201,1396.71,-0.002799
20061204,1409.12,0.008885
20061205,1414.76,0.004002
20061206,1412.9,-0.001315
20061207,1407.29,-0.003971
20061208,1409.84,0.001812
20061211,1413.04,0.00227
20061212,1411.56,-0.001047
20061213,1413.21,0.001169
20061214,1425.49,0.008689
20061215,1427.09,0.001122
20061218,1422.48,-0.00323
20061219,1425.55,0.002158
20061220,1423.53,-0.001417
20061221,1418.3,-0.003674
20061222,1410.76,-0.005316
20061226,1416.9,0.004352
20061227,1426.84,0.007015
20061228,1424.73,-0.001479
20061229,1418.3,-0.004513
20070103,1416.6,-0.001199
20070104,1418.34,0.001228
20070105,1409.71,-0.006085
20070108,1412.84,0.00222
20070109,1412.11,-0.000517
20070110,1414.85,0.00194
20070111,1423.82,0.00634
20070112,1430.73,0.004853
20070116,1431.9,0.000818
20070117,1430.62,-0.000894
20070118,1426.37,-0.002971
20070119,1430.5,0.002895
20070122,1422.95,-0.005278
20070123,1427.99,0.003542
20070124,1440.13,0.008501
20070125,1423.9,-0.01127
20070126,1422.18,-0.001208
20070129,1420.62,-0.001097
20070130,1428.82,0.005772
20070131,1438.24,0.006593
20070201,1445.94,0.005354
20070202,1448.39,0.001694
20070205,1446.99,-0.000967
20070206,1448,0.000698
20070207,1450.02,0.001395
20070208,1448.31,-0.001179
20070209,1438.06,-0.007077
20070212,1433.37,-0.003261
20070213,1444.26,0.007597
20070214,1455.3,0.007644
20070215,1456.81,0.001038
20070216,1455.54,-0.000872
20070220,1459.68,0.002844
20070221,1457.63,-0.001404
20070222,1456.38,-0.000858
20070223,1451.19,-0.003564
20070226,1449.37,-0.001254
20070227,1399.04,-0.034725
20070228,1406.82,0.005561
20070301,1403.17,-0.002595
20070302,1387.17,-0.011403
20070305,1374.12,-0.009408
20070306,1395.41,0.015494
20070307,1391.97,-0.002465
20070308,1401.89,0.007127
20070309,1402.85,0.000685
20070312,1406.6,0.002673
20070313,1377.95,-0.020368
20070314,1387.17,0.006691
20070315,1392.28,0.003684
20070316,1386.95,-0.003828
20070319,1402.06,0.010894
20070320,1410.94,0.006334
20070321,1435.04,0.017081
20070322,1434.54,-0.000348
20070323,1436.11,0.001094
20070326,1437.5,0.000968
20070327,1428.61,-0.006184
20070328,1417.23,-0.007966
20070329,1422.53,0.00374
20070330,1420.86,-0.001174
20070402,1424.55,0.002597
20070403,1437.77,0.00928
20070404,1439.37,0.001113
20070405,1443.76,0.00305
20070409,1444.61,0.000589
20070410,1448.39,0.002617
20070411,1438.87,-0.006573
20070412,1447.8,0.006206
20070413,1452.85,0.003488
20070416,1468.47,0.010751
20070417,1471.48,0.00205
20070418,1472.5,0.000693
20070419,1470.73,-0.001202
20070420,1484.35,0.009261
20070423,1480.93,-0.002304
20070424,1480.41,-0.000351
20070425,1495.42,0.010139
20070426,1494.25,-0.000782
20070427,1494.07,-0.00012
20070430,1482.37,-0.007831
20070501,1486.3,0.002651
20070502,1495.92,0.006472
20070503,1502.39,0.004325
20070504,1505.62,0.00215
20070507,1509.48,0.002564
20070508,1507.72,-0.001166
20070509,1512.58,0.003223
20070510,1491.47,-0.013956
20070511,1505.85,0.009641
20070514,1503.15,-0.001793
20070515,1501.19,-0.001304
20070516,1514.14,0.008626
20070517,1512.75,-0.000918
20070518,1522.75,0.00661
20070521,1525.1,0.001543
20070522,1524.12,-0.000643
20070523,1522.28,-0.001207
20070524,1507.51,-0.009703
20070525,1515.73,0.005453
20070529,1518.11,0.00157
20070530,1530.23,0.007984
20070531,1530.62,0.000255
20070601,1536.34,0.003737
20070604,1539.18,0.001849
20070605,1530.95,-0.005347
20070606,1517.38,-0.008864
20070607,1490.72,-0.01757
20070608,1507.67,0.01137
20070611,1509.12,0.000962
20070612,1493,-0.010682
20070613,1515.67,0.015184
20070614,1522.97,0.004816
20070615,1532.91,0.006527
20070618,1531.05,-0.001213
20070619,1533.7,0.001731
20070620,1512.84,-0.013601
20070621,1522.19,0.00618
20070622,1502.56,-0.012896
20070625,1497.74,-0.003208
20070626,1492.89,-0.003238
20070627,1506.34,0.009009
20070628,1505.71,-0.000418
20070629,1503.35,-0.001567
20070702,1519.43,0.010696
20070703,1524.87,0.00358
20070705,1525.4,0.000348
20070706,1530.44,0.003304
20070709,1531.85,0.000921
20070710,1510.12,-0.014185
20070711,1518.76,0.005721
20070712,1547.7,0.019055
20070713,1552.5,0.003101
20070716,1549.52,-0.001919
20070717,1549.37,-0.000097
20070718,1546.17,-0.002065
20070719,1553.08,0.004469
20070720,1534.1,-0.012221
20070723,1541.57,0.004869
20070724,1511.04,-0.019804
20070725,1518.09,0.004666
20070726,1482.66,-0.023339
20070727,1458.95,-0.015992
20070730,1473.91,0.010254
20070731,1455.27,-0.012647
20070801,1465.81,0.007243
20070802,1472.2,0.004359
20070803,1433.06,-0.026586
20070806,1467.67,0.024151
20070807,1476.71,0.006159
20070808,1497.49,0.014072
20070809,1453.09,-0.02965
20070810,1453.64,0.000379
20070813,1452.92,-0.000495
20070814,1426.54,-0.018157
20070815,1406.7,-0.013908
20070816,1411.27,0.003249
20070817,1445.94,0.024567
20070820,1445.55,-0.00027
20070821,1447.12,0.001086
20070822,1464.07,0.011713
20070823,1462.5,-0.001072
20070824,1479.37,0.011535
20070827,1466.79,-0.008504
20070828,1432.36,-0.023473
20070829,1463.76,0.021922
20070830,1457.64,-0.004181
20070831,1473.99,0.011217
20070904,1489.42,0.010468
20070905,1472.29,-0.011501
20070906,1478.55,0.004252
20070907,1453.55,-0.016908
20070910,1451.7,-0.001273
20070911,1471.49,0.013632
20070912,1471.56,0.000048
20070913,1483.95,0.00842
20070914,1484.25,0.000202
20070917,1476.65,-0.00512
20070918,1519.78,0.029208
20070919,1529.03,0.006086
20070920,1518.75,-0.006723
20070921,1525.75,0.004609
20070924,1517.73,-0.005256
20070925,1517.21,-0.000343
20070926,1525.42,0.005411
20070927,1531.38,0.003907
20070928,1526.75,-0.003023
20071001,1547.04,0.01329
20071002,1546.63,-0.000265
20071003,1539.59,-0.004552
20071004,1542.84,0.002111
20071005,1557.59,0.00956
20071008,1552.58,-0.003217
20071009,1565.15,0.008096
20071010,1562.47,-0.001712
20071011,1554.41,-0.005158
20071012,1561.8,0.004754
20071015,1548.71,-0.008381
20071016,1538.53,-0.006573
20071017,1541.24,0.001761
20071018,1540.08,-0.000753
20071019,1500.63,-0.025616
20071022,1506.33,0.003798
20071023,1519.59,0.008803
20071024,1515.88,-0.002441
20071025,1514.4,-0.000976
20071026,1535.28,0.013788
20071029,1540.98,0.003713
20071030,1531.02,-0.006463
20071031,1549.38,0.011992
20071101,1508.44,-0.026423
20071102,1509.65,0.000802
20071105,1502.17,-0.004955
20071106,1520.27,0.012049
20071107,1475.62,-0.02937
20071108,1474.77,-0.000576
20071109,1453.7,-0.014287
20071112,1439.18,-0.009988
20071113,1481.05,0.029093
20071114,1470.58,-0.007069
20071115,1451.15,-0.013212
20071116,1458.74,0.00523
20071119,1433.27,-0.01746
20071120,1439.7,0.004486
20071121,1416.77,-0.015927
20071123,1440.7,0.016891
20071126,1407.22,-0.023239
20071127,1428.23,0.01493
20071128,1469.02,0.02856
20071129,1469.72,0.000477
20071130,1481.14,0.00777
20071203,1472.42,-0.005887
20071204,1462.79,-0.00654
20071205,1485.01,0.01519
20071206,1507.34,0.015037
20071207,1504.66,-0.001778
20071210,1515.96,0.00751
20071211,1477.65,-0.025271
20071212,1486.59,0.00605
20071213,1488.41,0.001224
20071214,1467.95,-0.013746
20071217,1445.9,-0.015021
20071218,1454.98,0.00628
20071219,1453,-0.001361
20071220,1460.12,0.0049
20071221,1484.46,0.01667
20071224,1496.45,0.008077
20071226,1497.66,0.000809
20071227,1476.37,-0.014216
20071228,1478.49,0.001436
20071231,1468.36,-0.006852
20080102,1447.16,-0.014438
20080103,1447.16,0
20080104,1411.63,-0.024552
20080107,1416.18,0.003223
20080108,1390.19,-0.018352
20080109,1409.13,0.013624
20080110,1420.33,0.007948
20080111,1401.02,-0.013595
20080114,1416.25,0.010871
20080115,1380.95,-0.024925
20080116,1373.2,-0.005612
20080117,1333.25,-0.029093
20080118,1325.19,-0.006045
20080122,1310.5,-0.011085
20080123,1338.6,0.021442
20080124,1352.07,0.010063
20080125,1330.61,-0.015872
20080128,1353.97,0.017556
20080129,1362.3,0.006152
20080130,1355.81,-0.004764
20080131,1378.55,0.016772
20080201,1395.42,0.012238
20080204,1380.82,-0.010463
20080205,1336.64,-0.031995
20080206,1326.45,-0.007624
20080207,1336.91,0.007886
20080208,1331.29,-0.004204
20080211,1339.13,0.005889
20080212,1348.86,0.007266
20080213,1367.21,0.013604
20080214,1348.86,-0.013421
20080215,1349.99,0.000838
20080219,1348.78,-0.000896
20080220,1360.03,0.008341
20080221,1342.53,-0.012867
20080222,1353.11,0.007881
20080225,1371.8,0.013813
20080226,1381.29,0.006918
20080227,1380.02,-0.000919
20080228,1367.68,-0.008942
20080229,1330.63,-0.02709
20080303,1331.34,0.000534
20080304,1326.75,-0.003448
20080305,1333.7,0.005238
20080306,1304.34,-0.022014
20080307,1293.37,-0.00841
20080310,1273.37,-0.015463
20080311,1320.65,0.03713
20080312,1308.77,-0.008996
20080313,1315.48,0.005127
20080314,1288.14,-0.020783
20080317,1276.6,-0.008959
20080318,1330.74,0.04241
20080319,1298.42,-0.024287
20080320,1329.51,0.023944
20080324,1349.88,0.015321
20080325,1352.99,0.002304
20080326,1341.13,-0.008766
20080327,1325.76,-0.01146
20080328,1315.22,-0.00795
20080331,1322.7,0.005687
20080401,1370.18,0.035896
20080402,1367.53,-0.001934
20080403,1369.31,0.001302
20080404,1370.4,0.000796
20080407,1372.54,0.001562
20080408,1365.54,-0.0051
20080409,1354.49,-0.008092
20080410,1360.55,0.004474
20080411,1332.83,-0.020374
20080414,1328.32,-0.003384
20080415,1334.43,0.0046
20080416,1364.71,0.022691
20080417,1365.56,0.000623
20080418,1390.33,0.018139
20080421,1388.17,-0.001554
20080422,1375.94,-0.00881
20080423,1379.93,0.0029
20080424,1388.82,0.006442
20080425,1397.84,0.006495
20080428,1396.37,-0.001052
20080429,1390.94,-0.003889
20080430,1385.59,-0.003846
20080501,1409.34,0.017141
20080502,1413.9,0.003236
20080505,1407.49,-0.004534
20080506,1418.26,0.007652
20080507,1392.57,-0.018114
20080508,1397.68,0.003669
20080509,1388.28,-0.006725
20080512,1403.58,0.011021
20080513,1403.04,-0.000385
20080514,1408.66,0.004006
20080515,1423.57,0.010585
20080516,1425.35,0.00125
20080519,1426.63,0.000898
20080520,1413.4,-0.009274
20080521,1390.71,-0.016053
20080522,1394.35,0.002617
20080523,1375.93,-0.01321
20080527,1385.35,0.006846
20080528,1390.84,0.003963
20080529,1398.26,0.005335
20080530,1400.38,0.001516
20080602,1385.67,-0.010504
20080603,1377.65,-0.005788
20080604,1377.2,-0.000327
20080605,1404.05,0.019496
20080606,1360.68,-0.030889
20080609,1361.76,0.000794
20080610,1358.44,-0.002438
20080611,1335.49,-0.016894
20080612,1339.87,0.00328
20080613,1360.03,0.015046
20080616,1360.14,0.000081
20080617,1350.93,-0.006771
20080618,1337.81,-0.009712
20080619,1342.83,0.003752
20080620,1317.93,-0.018543
20080623,1318,0.000053
20080624,1314.29,-0.002815
20080625,1321.97,0.005843
20080626,1283.15,-0.029365
20080627,1278.38,-0.003717
20080630,1280,0.001267
20080701,1284.91,0.003836
20080702,1261.52,-0.018204
20080703,1262.9,0.001094
20080707,1252.31,-0.008385
20080708,1273.7,0.01708
20080709,1244.69,-0.022776
20080710,1253.39,0.00699
20080711,1239.49,-0.01109
20080714,1228.3,-0.009028
20080715,1214.91,-0.010901
20080716,1245.36,0.025064
20080717,1260.32,0.012013
20080718,1260.68,0.000286
20080721,1260,-0.000539
20080722,1277,0.013492
20080723,1282.19,0.004064
20080724,1252.54,-0.023125
20080725,1257.76,0.004168
20080728,1234.37,-0.018597
20080729,1263.2,0.023356
20080730,1284.26,0.016672
20080731,1267.38,-0.013144
20080801,1260.31,-0.005578
20080804,1249.01,-0.008966
20080805,1284.88,0.028719
20080806,1289.19,0.003354
20080807,1266.07,-0.017934
20080808,1296.32,0.023893
20080811,1305.32,0.006943
20080812,1289.59,-0.012051
20080813,1285.83,-0.002916
20080814,1292.93,0.005522
20080815,1298.2,0.004076
20080818,1278.6,-0.015098
20080819,1266.69,-0.009315
20080820,1274.54,0.006197
20080821,1277.72,0.002495
20080822,1292.2,0.011333
20080825,1266.84,-0.019625
20080826,1271.51,0.003686
20080827,1281.66,0.007983
20080828,1300.68,0.01484
20080829,1282.83,-0.013724
20080902,1277.58,-0.004093
20080903,1274.98,-0.002035
20080904,1236.83,-0.029922
20080905,1242.31,0.004431
20080908,1267.79,0.02051
20080909,1224.51,-0.034138
20080910,1232.04,0.006149
20080911,1249.05,0.013806
20080912,1251.7,0.002122
20080915,1192.7,-0.047136
20080916,1213.59,0.017515
20080917,1156.39,-0.047133
20080918,1206.51,0.043342
20080919,1255.08,0.040257
20080922,1207.09,-0.038237
20080923,1188.22,-0.015633
20080924,1185.87,-0.001978
20080925,1209.18,0.019656
20080926,1213.01,0.003167
20080929,1106.39,-0.087897
20080930,1166.36,0.054203
20081001,1161.06,-0.004544
20081002,1114.28,-0.040291
20081003,1099.23,-0.013506
20081006,1056.89,-0.038518
20081007,996.23,-0.057395
20081008,984.94,-0.011333
20081009,909.92,-0.076167
20081010,899.22,-0.011759
20081013,1003.35,0.1158
20081014,998.01,-0.005322
20081015,907.84,-0.09035
20081016,946.43,0.042507
20081017,940.55,-0.006213
20081020,985.4,0.047685
20081021,955.05,-0.0308
20081022,896.78,-0.061013
20081023,908.11,0.012634
20081024,876.77,-0.034511
20081027,848.92,-0.031764
20081028,940.51,0.10789
20081029,930.09,-0.011079
20081030,954.09,0.025804
20081031,968.75,0.015365
20081103,966.3,-0.002529
20081104,1005.75,0.040826
20081105,952.77,-0.052677
20081106,904.88,-0.050264
20081107,930.99,0.028855
20081110,919.21,-0.012653
20081111,898.95,-0.022041
20081112,852.3,-0.051894
20081113,911.29,0.069213
20081114,873.29,-0.041699
20081117,850.75,-0.02581
20081118,859.12,0.009838
20081119,806.58,-0.061156
20081120,752.44,-0.067123
20081121,800.03,0.063248
20081124,851.81,0.064723
20081125,857.39,0.006551
20081126,887.68,0.035328
20081128,896.24,0.009643
20081201,816.21,-0.089295
20081202,848.81,0.039941
20081203,870.74,0.025836
20081204,845.22,-0.029308
20081205,876.07,0.036499
20081208,909.7,0.038387
20081209,888.67,-0.023118
20081210,899.24,0.011894
20081211,873.59,-0.028524
20081212,879.73,0.007028
20081215,868.57,-0.012686
20081216,913.18,0.05136
20081217,904.42,-0.009593
20081218,885.28,-0.021163
20081219,887.88,0.002937
20081222,871.63,-0.018302
20081223,863.16,-0.009717
20081224,868.15,0.005781
20081226,872.8,0.005356
20081229,869.42,-0.003873
20081230,890.64,0.024407
20081231,903.25,0.014158
20090102,931.8,0.031608
20090105,927.45,-0.004668
20090106,934.7,0.007817
20090107,906.65,-0.03001
20090108,909.73,0.003397
20090109,890.35,-0.021303
20090112,870.26,-0.022564
20090113,871.79,0.001758
20090114,842.62,-0.03346
20090115,843.74,0.001329
20090116,850.12,0.007562
20090120,805.22,-0.052816
20090121,840.24,0.043491
20090122,827.5,-0.015162
20090123,831.95,0.005378
20090126,836.57,0.005553
20090127,845.71,0.010926
20090128,874.09,0.033558
20090129,845.14,-0.03312
20090130,825.88,-0.022789
20090202,825.44,-0.000533
20090203,838.51,0.015834
20090204,832.23,-0.007489
20090205,845.85,0.016366
20090206,868.6,0.026896
20090209,869.89,0.001485
20090210,827.16,-0.049121
20090211,833.74,0.007955
20090212,835.19,0.001739
20090213,826.84,-0.009998
20090217,789.17,-0.045559
20090218,788.42,-0.00095
20090219,778.94,-0.012024
20090220,770.05,-0.011413
20090223,743.33,-0.034699
20090224,773.14,0.040103
20090225,764.9,-0.010658
20090226,752.83,-0.01578
20090227,735.09,-0.023564
20090302,700.82,-0.04662
20090303,696.33,-0.006407
20090304,712.87,0.023753
20090305,682.55,-0.042532
20090306,683.38,0.001216
20090309,676.53,-0.010024
20090310,719.6,0.063663
20090311,721.36,0.002446
20090312,750.74,0.040729
20090313,756.55,0.007739
20090316,753.89,-0.003516
20090317,778.12,0.03214
20090318,794.35,0.020858
20090319,784.04,-0.012979
20090320,768.54,-0.019769
20090323,822.92,0.070758
20090324,806.12,-0.020415
20090325,813.88,0.009626
20090326,832.86,0.02332
20090327,815.94,-0.020316
20090330,787.53,-0.034819
20090331,797.87,0.01313
20090401,811.08,0.016557
20090402,834.38,0.028727
20090403,842.5,0.009732
20090406,835.48,-0.008332
20090407,815.55,-0.023855
20090408,825.16,0.011783
20090409,856.56,0.038053
20090413,858.73,0.002533
20090414,841.5,-0.020065
20090415,852.06,0.012549
20090416,865.3,0.015539
20090417,869.6,0.004969
20090420,832.39,-0.04279
20090421,850.08,0.021252
20090422,843.55,-0.007682
20090423,851.92,0.009922
20090424,866.23,0.016797
20090427,857.51,-0.010067
20090428,855.16,-0.00274
20090429,873.64,0.02161
20090430,872.81,-0.00095
20090501,877.52,0.005396
20090504,907.24,0.033868
20090505,903.8,-0.003792
20090506,919.53,0.017404
20090507,907.39,-0.013202
20090508,929.23,0.024069
20090511,909.24,-0.021512
20090512,908.35,-0.000979
20090513,883.92,-0.026895
20090514,893.07,0.010352
20090515,882.88,-0.01141
20090518,909.71,0.030389
20090519,908.13,-0.001737
20090520,903.47,-0.005131
20090521,888.33,-0.016758
20090522,887,-0.001497
20090526,910.33,0.026302
20090527,893.06,-0.018971
20090528,906.83,0.015419
20090529,919.14,0.013575
20090601,942.87,0.025818
20090602,944.74,0.001983
20090603,931.76,-0.013739
20090604,942.46,0.011484
20090605,940.09,-0.002515
20090608,939.14,-0.001011
20090609,942.43,0.003503
20090610,939.15,-0.00348
20090611,944.89,0.006112
20090612,946.21,0.001397
20090615,923.72,-0.023769
20090616,911.97,-0.01272
20090617,910.71,-0.001382
20090618,918.37,0.008411
20090619,921.23,0.003114
20090622,893.04,-0.0306
20090623,895.1,0.002307
20090624,900.94,0.006524
20090625,920.26,0.021444
20090626,918.9,-0.001478
20090629,927.23,0.009065
20090630,919.32,-0.008531
20090701,923.33,0.004362
20090702,896.42,-0.029145
20090706,898.72,0.002566
20090707,881.03,-0.019684
20090708,879.56,-0.001669
20090709,882.68,0.003547
20090710,879.13,-0.004022
20090713,901.05,0.024934
20090714,905.84,0.005316
20090715,932.68,0.02963
20090716,940.74,0.008642
20090717,940.38,-0.000383
20090720,951.13,0.011432
20090721,954.58,0.003627
20090722,954.07,-0.000534
20090723,976.29,0.02329
20090724,979.26,0.003042
20090727,982.18,0.002982
20090728,979.62,-0.002606
20090729,975.15,-0.004563
20090730,986.75,0.011896
20090731,987.48,0.00074
20090803,1002.63,0.015342
20090804,1005.65,0.003012
20090805,1002.72,-0.002914
20090806,997.08,-0.005625
20090807,1010.48,0.013439
20090810,1007.1,-0.003345
20090811,994.35,-0.01266
20090812,1005.81,0.011525
20090813,1012.73,0.00688
20090814,1004.09,-0.008531
20090817,979.73,-0.024261
20090818,989.67,0.010146
20090819,996.46,0.006861
20090820,1007.37,0.010949
20090821,1026.13,0.018623
20090824,1025.57,-0.000546
20090825,1028,0.002369
20090826,1028.12,0.000117
20090827,1030.98,0.002782
20090828,1028.93,-0.001988
20090831,1020.62,-0.008076
20090901,998.04,-0.022124
20090902,994.75,-0.003296
20090903,1003.24,0.008535
20090904,1016.4,0.013118
20090908,1025.39,0.008845
20090909,1033.37,0.007782
20090910,1044.14,0.010422
20090911,1042.73,-0.00135
20090914,1049.34,0.006339
20090915,1052.63,0.003135
20090916,1068.76,0.015324
20090917,1065.49,-0.00306
20090918,1068.3,0.002637
20090921,1064.66,-0.003407
20090922,1071.66,0.006575
20090923,1060.87,-0.010068
20090924,1050.78,-0.009511
20090925,1044.38,-0.006091
20090928,1062.98,0.01781
20090929,1060.61,-0.00223
20090930,1057.08,-0.003328
20091001,1029.85,-0.02576
20091002,1025.21,-0.004506
20091005,1040.46,0.014875
20091006,1054.72,0.013705
20091007,1057.58,0.002712
20091008,1065.48,0.00747
20091009,1071.49,0.005641
20091012,1076.19,0.004386
20091013,1073.19,-0.002788
20091014,1092.02,0.017546
20091015,1096.56,0.004157
20091016,1087.68,-0.008098
20091019,1097.91,0.009405
20091020,1091.06,-0.006239
20091021,1081.4,-0.008854
20091022,1092.91,0.010644
20091023,1079.6,-0.012179
20091026,1066.95,-0.011717
20091027,1063.41,-0.003318
20091028,1042.63,-0.019541
20091029,1066.11,0.02252
20091030,1036.19,-0.028065
20091102,1042.88,0.006456
20091103,1045.41,0.002426
20091104,1046.5,0.001043
20091105,1066.63,0.019236
20091106,1069.3,0.002503
20091109,1093.08,0.022239
20091110,1093.01,-0.000064
20091111,1098.51,0.005032
20091112,1087.24,-0.010259
20091113,1093.48,0.005739
20091116,1109.3,0.014468
20091117,1110.32,0.000919
20091118,1109.8,-0.000468
20091119,1094.9,-0.013426
20091120,1091.38,-0.003215
20091123,1106.24,0.013616
20091124,1105.65,-0.000533
20091125,1110.63,0.004504
20091127,1091.49,-0.017233
20091130,1095.63,0.003793
20091201,1108.86,0.012075
20091202,1109.24,0.000343
20091203,1099.92,-0.008402
20091204,1105.98,0.005509
20091207,1103.25,-0.002468
20091208,1091.94,-0.010252
20091209,1095.95,0.003672
20091210,1102.35,0.00584
20091211,1106.41,0.003683
20091214,1114.11,0.006959
20091215,1107.93,-0.005547
20091216,1109.18,0.001128
20091217,1096.08,-0.011811
20091218,1102.47,0.00583
20091221,1114.05,0.010504
20091222,1118.02,0.003564
20091223,1120.59,0.002299
20091224,1126.48,0.005256
20091228,1127.78,0.001154
20091229,1126.2,-0.001401
20091230,1126.42,0.000195
20091231,1115.1,-0.01005
20100104,1132.99,0.016043
20100105,1136.52,0.003116
20100106,1137.14,0.000546
20100107,1141.69,0.004001
20100108,1144.98,0.002882
20100111,1146.98,0.001747
20100112,1136.22,-0.009381
20100113,1145.68,0.008326
20100114,1148.46,0.002427
20100115,1136.03,-0.010823
20100119,1150.23,0.0125
20100120,1138.04,-0.010598
20100121,1116.48,-0.018945
20100122,1091.76,-0.022141
20100125,1096.78,0.004598
20100126,1092.17,-0.004203
20100127,1097.5,0.00488
20100128,1084.53,-0.011818
20100129,1073.87,-0.009829
20100201,1089.19,0.014266
20100202,1103.32,0.012973
20100203,1097.28,-0.005474
20100204,1063.11,-0.031141
20100205,1066.19,0.002897
20100208,1056.74,-0.008863
20100209,1070.52,0.01304
20100210,1068.13,-0.002233
20100211,1078.47,0.00968
20100212,1075.51,-0.002745
20100216,1094.87,0.018001
20100217,1099.51,0.004238
20100218,1106.75,0.006585
20100219,1109.17,0.002187
20100222,1108.01,-0.001046
20100223,1094.6,-0.012103
20100224,1105.24,0.00972
20100225,1102.94,-0.002081
20100226,1104.49,0.001405
20100301,1115.71,0.010159
20100302,1118.31,0.00233
20100303,1118.79,0.000429
20100304,1122.97,0.003736
20100305,1138.7,0.014008
20100308,1138.5,-0.000176
20100309,1140.45,0.001713
20100310,1145.61,0.004525
20100311,1150.24,0.004042
20100312,1149.99,-0.000217
20100315,1150.51,0.000452
20100316,1159.46,0.007779
20100317,1166.21,0.005822
20100318,1165.83,-0.000326
20100319,1159.9,-0.005087
20100322,1165.81,0.005095
20100323,1174.17,0.007171
20100324,1167.72,-0.005493
20100325,1165.73,-0.001704
20100326,1166.59,0.000738
20100329,1173.22,0.005683
20100330,1173.27,0.000043
20100331,1169.43,-0.003273
20100401,1178.1,0.007414
20100405,1187.44,0.007928
20100406,1189.44,0.001684
20100407,1182.45,-0.005877
20100408,1186.44,0.003374
20100409,1194.37,0.006684
20100412,1196.48,0.001767
20100413,1197.3,0.000685
20100414,1210.65,0.01115
20100415,1211.67,0.000843
20100416,1192.13,-0.016127
20100419,1197.52,0.004521
20100420,1207.17,0.008058
20100421,1205.94,-0.001019
20100422,1208.67,0.002264
20100423,1217.28,0.007124
20100426,1212.05,-0.004296
20100427,1183.71,-0.023382
20100428,1191.36,0.006463
20100429,1206.78,0.012943
20100430,1186.69,-0.016648
20100503,1202.26,0.013121
20100504,1173.6,-0.023838
20100505,1165.9,-0.006561
20100506,1128.15,-0.032378
20100507,1110.88,-0.015308
20100510,1159.73,0.043974
20100511,1155.79,-0.003397
20100512,1171.67,0.01374
20100513,1157.44,-0.012145
20100514,1135.68,-0.0188
20100517,1136.94,0.001109
20100518,1120.8,-0.014196
20100519,1115.05,-0.00513
20100520,1071.59,-0.038976
20100521,1087.69,0.015024
20100524,1073.65,-0.012908
20100525,1074.03,0.000354
20100526,1067.95,-0.005661
20100527,1103.06,0.032876
20100528,1089.41,-0.012375
20100601,1070.71,-0.017165
20100602,1098.38,0.025843
20100603,1102.83,0.004051
20100604,1064.88,-0.034411
20100607,1050.47,-0.013532
20100608,1062,0.010976
20100609,1055.69,-0.005942
20100610,1086.84,0.029507
20100611,1091.6,0.00438
20100614,1089.63,-0.001805
20100615,1115.23,0.023494
20100616,1114.61,-0.000556
20100617,1116.04,0.001283
20100618,1117.51,0.001317
20100621,1113.2,-0.003857
20100622,1095.31,-0.016071
20100623,1092.04,-0.002985
20100624,1073.69,-0.016803
20100625,1076.76,0.002859
20100628,1074.57,-0.002034
20100629,1041.24,-0.031017
20100630,1030.71,-0.010113
20100701,1027.37,-0.00324
20100702,1022.58,-0.004662
20100706,1028.06,0.005359
20100707,1060.27,0.031331
20100708,1070.25,0.009413
20100709,1077.96,0.007204
20100712,1078.75,0.000733
20100713,1095.34,0.015379
20100714,1095.17,-0.000155
20100715,1096.48,0.001196
20100716,1064.88,-0.02882
20100719,1071.25,0.005982
20100720,1083.48,0.011417
20100721,1069.59,-0.01282
20100722,1093.67,0.022513
20100723,1102.66,0.00822
20100726,1115.01,0.0112
20100727,1113.84,-0.001049
20100728,1106.13,-0.006922
20100729,1101.53,-0.004159
20100730,1101.6,0.000064
20100802,1125.86,0.022023
20100803,1120.46,-0.004796
20100804,1127.24,0.006051
20100805,1125.81,-0.001269
20100806,1121.64,-0.003704
20100809,1127.79,0.005483
20100810,1121.06,-0.005967
20100811,1089.47,-0.028179
20100812,1083.61,-0.005379
20100813,1079.25,-0.004024
20100816,1079.38,0.00012
20100817,1092.54,0.012192
20100818,1094.16,0.001483
20100819,1075.63,-0.016935
20100820,1071.69,-0.003663
20100823,1067.36,-0.00404
20100824,1051.87,-0.014512
20100825,1055.33,0.003289
20100826,1047.22,-0.007685
