ticker,date,price
WVFC,17/6/30,16.1
WVFC,17/7/31,16.06
WVFC,17/8/31,15.6
WVFC,17/9/29,16.97
WVFC,17/10/31,15.88
WVFC,17/11/30,15
WVFC,17/12/29,15.49
WVFC,18/1/31,16.9
WVFC,18/2/28,17.23
WVFC,18/3/30,16.34
WVFC,18/4/30,16.18
WVFC,18/5/31,16.2
WVFC,18/6/29,16.55
WVFC,18/7/31,16.38
WVFC,18/8/31,16.02
WVFC,18/9/28,16.19
WVFC,18/10/31,13.12
WVFC,18/11/30,15.6
WVFC,18/12/31,14.77
ARTNA,00/12/29,11.58
ARTNA,01/1/31,11.22
ARTNA,01/2/28,10.67
ARTNA,01/3/30,11.22
ARTNA,01/4/30,10.67
ARTNA,01/5/31,10.84
ARTNA,01/6/29,11.99
ARTNA,01/7/31,11.69
ARTNA,01/8/31,11.78
ARTNA,01/9/28,11.63
ARTNA,01/10/31,12.89
ARTNA,01/11/30,12.79
ARTNA,01/12/31,13.75
ARTNA,02/1/31,13.12
ARTNA,02/2/28,13.56
ARTNA,02/3/29,13.42
ARTNA,02/4/30,14.89
ARTNA,02/5/31,13.89
ARTNA,02/6/28,12.88
ARTNA,02/7/31,11.82
ARTNA,02/8/30,12.06
ARTNA,02/9/30,12.61
ARTNA,02/10/31,12.38
ARTNA,02/11/29,12.78
ARTNA,02/12/31,13.18
ARTNA,03/1/31,13.56
ARTNA,03/2/28,14.11
ARTNA,03/3/31,13.38
ARTNA,03/4/30,14.39
ARTNA,03/5/30,15.56
ARTNA,03/6/30,16
ARTNA,03/7/31,16.5
ARTNA,03/8/29,15.81
ARTNA,03/9/30,16.83
ARTNA,03/10/31,17.83
ARTNA,03/11/28,17.5
ARTNA,03/12/31,18.57
ARTNA,04/1/30,18.97
ARTNA,04/2/27,18.8
ARTNA,04/3/31,18.82
ARTNA,04/4/30,18.15
ARTNA,04/5/31,18.19
ARTNA,04/6/30,17.63
ARTNA,04/7/30,16.27
ARTNA,04/8/31,18.39
ARTNA,04/9/30,18.12
ARTNA,04/10/29,18.66
ARTNA,04/11/30,19.37
ARTNA,04/12/31,18.75
ARTNA,05/1/31,19.31
ARTNA,05/2/28,18.11
ARTNA,05/3/31,17.37
ARTNA,05/4/29,19.82
ARTNA,05/5/31,21.51
ARTNA,05/6/30,19.74
ARTNA,05/7/29,21.57
ARTNA,05/8/31,20.05
ARTNA,05/9/30,20.33
ARTNA,05/10/31,19.32
ARTNA,05/11/30,19.83
ARTNA,05/12/30,19.73
ARTNA,06/1/31,19.83
ARTNA,06/2/28,19.64
ARTNA,06/3/31,22.27
ARTNA,06/4/28,20.99
ARTNA,06/5/31,20.05
ARTNA,06/6/30,19.48
ARTNA,06/7/31,19.44
ARTNA,06/8/31,19.9
ARTNA,06/9/29,18.81
ARTNA,06/10/31,18.47
ARTNA,06/11/30,18.96
ARTNA,06/12/29,19.66
ARTNA,07/1/31,18.71
ARTNA,07/2/28,19.35
ARTNA,07/3/30,20.6
ARTNA,07/4/30,20.13
ARTNA,07/5/31,19.49
ARTNA,07/6/29,19.12
ARTNA,07/7/31,19.1
ARTNA,07/8/31,19.3
ARTNA,07/9/28,19
ARTNA,07/10/31,19
ARTNA,07/11/30,19
ARTNA,07/12/31,18.9
ARTNA,08/1/31,18.58
ARTNA,08/2/29,18.98
ARTNA,08/3/31,18.51
ARTNA,08/4/30,18.56
ARTNA,08/5/30,18.49
ARTNA,08/6/30,18.39
ARTNA,08/7/31,16.99
ARTNA,08/8/29,17.45
ARTNA,08/9/30,16.76
ARTNA,08/10/31,14.43
ARTNA,08/11/28,15.99
ARTNA,08/12/31,15.89
ARTNA,09/1/30,15.65
ARTNA,09/2/27,14.25
ARTNA,09/3/31,14.02
ARTNA,09/4/30,14.66
ARTNA,09/5/29,15.88
ARTNA,09/6/30,15.93
ARTNA,09/7/31,17.69
ARTNA,09/8/31,17.68
ARTNA,09/9/30,16.82
ARTNA,09/10/30,16.21
ARTNA,09/11/30,16.75
ARTNA,09/12/31,18.31
ARTNA,10/1/29,17.65
ARTNA,10/2/26,17.74
ARTNA,10/3/31,17.66
ARTNA,10/4/30,18.94
ARTNA,10/5/31,17.91
ARTNA,10/6/30,18.46
ARTNA,10/7/30,18.3
ARTNA,10/8/31,17.91
ARTNA,10/9/30,19.07
ARTNA,10/10/29,19.08
ARTNA,10/11/30,18.77
ARTNA,10/12/31,18.95
ARTNA,11/1/31,19.02
ARTNA,11/2/28,19.54
ARTNA,11/3/31,19.49
ARTNA,11/4/29,19.54
ARTNA,11/5/31,19.66
ARTNA,11/6/30,18.02
ARTNA,11/7/29,18.2
ARTNA,11/8/31,18.22
ARTNA,11/9/30,17.51
ARTNA,11/10/31,18.2
ARTNA,11/11/30,18.5
ARTNA,11/12/30,18.83
ARTNA,12/1/31,18.91
ARTNA,12/2/29,19.1
ARTNA,12/3/30,18.79
ARTNA,12/4/30,19.09
ARTNA,12/5/31,18.66
ARTNA,12/6/29,21.54
ARTNA,12/7/31,21.52
ARTNA,12/8/31,22.14
ARTNA,12/9/28,23.23
ARTNA,12/10/31,23.01
ARTNA,12/11/30,20.77
ARTNA,12/12/31,22.43
ARTNA,13/1/31,22.65
ARTNA,13/2/28,22.25
ARTNA,13/3/29,22.47
ARTNA,13/4/30,23.57
ARTNA,13/5/31,22.11
ARTNA,13/6/28,22.28
ARTNA,13/7/31,23.54
ARTNA,13/8/30,21.8
ARTNA,13/9/30,22.25
ARTNA,13/10/31,22.9
ARTNA,13/11/29,23.7
ARTNA,13/12/31,22.95
ARTNA,14/1/31,22.51
ARTNA,14/2/28,21.76
ARTNA,14/3/31,22.46
ARTNA,14/4/30,22.02
ARTNA,14/5/30,22.38
ARTNA,14/6/30,22.48
ARTNA,14/7/31,21.79
ARTNA,14/8/29,21.21
ARTNA,14/9/30,20.14
ARTNA,14/10/31,22.27
ARTNA,14/11/28,21.48
ARTNA,14/12/31,22.59
ARTNA,15/1/30,22.15
ARTNA,15/2/27,21.72
ARTNA,15/3/31,21.39
ARTNA,15/4/30,21.54
ARTNA,15/5/29,21.32
ARTNA,15/6/30,21.09
ARTNA,15/7/31,21.57
ARTNA,15/8/31,21.99
ARTNA,15/9/30,24.14
ARTNA,15/10/30,24.36
ARTNA,15/11/30,26.21
ARTNA,15/12/31,27.7
ARTNA,16/1/29,30.31
ARTNA,16/2/29,28.25
ARTNA,16/3/31,27.96
ARTNA,16/4/29,26.99
ARTNA,16/5/31,28.2
ARTNA,16/6/30,33.92
ARTNA,16/7/29,34.09
ARTNA,16/8/31,27.47
ARTNA,16/9/30,28.54
ARTNA,16/10/31,28.22
ARTNA,16/11/30,31.52
ARTNA,16/12/30,31.94
ARTNA,17/1/31,31.03
ARTNA,17/2/28,32.95
ARTNA,17/3/31,32.56
ARTNA,17/4/28,38.41
ARTNA,17/5/31,35.13
ARTNA,17/6/30,37.64
ARTNA,17/7/31,38.89
ARTNA,17/8/31,37.09
ARTNA,17/9/29,37.8
ARTNA,17/10/31,40.62
ARTNA,17/11/30,42.34
ARTNA,17/12/29,38.56
ARTNA,18/1/31,37.18
ARTNA,18/2/28,33.09
ARTNA,18/3/30,36.48
ARTNA,18/4/30,38.3
ARTNA,18/5/31,39
ARTNA,18/6/29,38.77
ARTNA,18/7/31,36.89
ARTNA,18/8/31,35.93
ARTNA,18/9/28,36.78
ARTNA,18/10/31,36.59
ARTNA,18/11/30,36.36
ARTNA,18/12/31,34.87
AEP,00/12/29,46.5
AEP,01/1/31,43.25
AEP,01/2/28,47.54
AEP,01/3/30,47
AEP,01/4/30,49.34
AEP,01/5/31,50.2
AEP,01/6/29,46.17
AEP,01/7/31,45
AEP,01/8/31,45.77
AEP,01/9/28,43.23
AEP,01/10/31,41.9
AEP,01/11/30,41.25
AEP,01/12/31,43.53
AEP,02/1/31,41.74
AEP,02/2/28,43.85
AEP,02/3/29,46.09
AEP,02/4/30,45.8
AEP,02/5/31,42.73
AEP,02/6/28,40.02
AEP,02/7/31,32.91
AEP,02/8/30,34.1
AEP,02/9/30,28.51
AEP,02/10/31,25.64
AEP,02/11/29,28.42
AEP,02/12/31,27.33
AEP,03/1/31,23.62
AEP,03/2/28,21.78
AEP,03/3/31,22.85
AEP,03/4/30,26.38
AEP,03/5/30,29.04
AEP,03/6/30,29.83
AEP,03/7/31,28.06
AEP,03/8/29,28.31
AEP,03/9/30,30
AEP,03/10/31,28.19
AEP,03/11/28,27.69
AEP,03/12/31,30.51
AEP,04/1/30,32.65
AEP,04/2/27,34.5
AEP,04/3/31,32.92
AEP,04/4/30,30.44
AEP,04/5/31,31.77
AEP,04/6/30,32
AEP,04/7/30,31.11
AEP,04/8/31,32.73
AEP,04/9/30,31.96
AEP,04/10/29,32.93
AEP,04/11/30,34.17
AEP,04/12/31,34.34
AEP,05/1/31,35.25
AEP,05/2/28,33.4
AEP,05/3/31,34.06
AEP,05/4/29,35.22
AEP,05/5/31,35.69
AEP,05/6/30,36.87
AEP,05/7/29,38.7
AEP,05/8/31,37.18
AEP,05/9/30,39.7
AEP,05/10/31,37.96
AEP,05/11/30,36.54
AEP,05/12/30,37.09
AEP,06/1/31,37.32
AEP,06/2/28,36.5
AEP,06/3/31,34.02
AEP,06/4/28,33.46
AEP,06/5/31,34.27
AEP,06/6/30,34.25
AEP,06/7/31,36.12
AEP,06/8/31,36.48
AEP,06/9/29,36.37
AEP,06/10/31,41.43
AEP,06/11/30,41.51
AEP,06/12/29,42.58
AEP,07/1/31,43.53
AEP,07/2/28,44.9
AEP,07/3/30,48.75
AEP,07/4/30,50.22
AEP,07/5/31,47.63
AEP,07/6/29,45.04
AEP,07/7/31,43.49
AEP,07/8/31,44.48
AEP,07/9/28,46.08
AEP,07/10/31,48.21
AEP,07/11/30,47.67
AEP,07/12/31,46.56
AEP,08/1/31,42.73
AEP,08/2/29,40.92
AEP,08/3/31,41.63
AEP,08/4/30,44.63
AEP,08/5/30,42.33
AEP,08/6/30,40.23
AEP,08/7/31,39.5
AEP,08/8/29,39.04
AEP,08/9/30,37.03
AEP,08/10/31,32.63
AEP,08/11/28,31.29
AEP,08/12/31,33.28
AEP,09/1/30,31.35
AEP,09/2/27,28.05
AEP,09/3/31,25.26
AEP,09/4/30,26.38
AEP,09/5/29,26.34
AEP,09/6/30,28.89
AEP,09/7/31,30.96
AEP,09/8/31,31.43
AEP,09/9/30,30.99
AEP,09/10/30,30.22
AEP,09/11/30,32.19
AEP,09/12/31,34.79
AEP,10/1/29,34.65
AEP,10/2/26,33.62
AEP,10/3/31,34.18
AEP,10/4/30,34.3
AEP,10/5/31,31.96
AEP,10/6/30,32.3
AEP,10/7/30,35.98
AEP,10/8/31,35.41
AEP,10/9/30,36.23
AEP,10/10/29,37.44
AEP,10/11/30,35.6
AEP,10/12/31,35.98
AEP,11/1/31,35.68
AEP,11/2/28,35.78
AEP,11/3/31,35.14
AEP,11/4/29,36.48
AEP,11/5/31,38.2
AEP,11/6/30,37.68
AEP,11/7/29,36.86
AEP,11/8/31,38.63
AEP,11/9/30,38.02
AEP,11/10/31,39.28
AEP,11/11/30,39.68
AEP,11/12/30,41.31
AEP,12/1/31,39.56
AEP,12/2/29,37.61
AEP,12/3/30,38.58
AEP,12/4/30,38.84
AEP,12/5/31,38.51
AEP,12/6/29,39.9
AEP,12/7/31,42.24
AEP,12/8/31,42.99
AEP,12/9/28,43.94
AEP,12/10/31,44.44
AEP,12/11/30,42.65
AEP,12/12/31,42.68
AEP,13/1/31,45.29
AEP,13/2/28,46.79
AEP,13/3/29,48.63
AEP,13/4/30,51.43
AEP,13/5/31,45.82
AEP,13/6/28,44.78
AEP,13/7/31,46.35
AEP,13/8/30,42.8
AEP,13/9/30,43.35
AEP,13/10/31,46.84
AEP,13/11/29,47.06
AEP,13/12/31,46.74
AEP,14/1/31,48.81
AEP,14/2/28,50.2
AEP,14/3/31,50.66
AEP,14/4/30,53.81
AEP,14/5/30,53.35
AEP,14/6/30,55.77
AEP,14/7/31,51.99
AEP,14/8/29,53.7
AEP,14/9/30,52.21
AEP,14/10/31,58.34
AEP,14/11/28,57.55
AEP,14/12/31,60.72
AEP,15/1/30,62.81
AEP,15/2/27,57.58
AEP,15/3/31,56.25
AEP,15/4/30,56.87
AEP,15/5/29,56.29
AEP,15/6/30,52.97
AEP,15/7/31,56.57
AEP,15/8/31,54.29
AEP,15/9/30,56.86
AEP,15/10/30,56.65
AEP,15/11/30,56.01
AEP,15/12/31,58.27
AEP,16/1/29,60.97
AEP,16/2/29,61.75
AEP,16/3/31,66.4
AEP,16/4/29,63.5
AEP,16/5/31,64.73
AEP,16/6/30,70.09
AEP,16/7/29,69.3
AEP,16/8/31,64.57
AEP,16/9/30,64.21
AEP,16/10/31,64.84
AEP,16/11/30,59.05
AEP,16/12/30,62.96
AEP,17/1/31,64.06
AEP,17/2/28,66.97
AEP,17/3/31,67.13
AEP,17/4/28,67.83
AEP,17/5/31,71.78
AEP,17/6/30,69.47
AEP,17/7/31,70.54
AEP,17/8/31,73.63
AEP,17/9/29,70.24
AEP,17/10/31,74.41
AEP,17/11/30,77.63
AEP,17/12/29,73.57
AEP,18/1/31,68.78
AEP,18/2/28,65.58
AEP,18/3/30,68.59
AEP,18/4/30,69.98
AEP,18/5/31,67.95
AEP,18/6/29,69.25
AEP,18/7/31,71.14
AEP,18/8/31,71.73
AEP,18/9/28,70.88
AEP,18/10/31,73.36
AEP,18/11/30,77.74
AEP,18/12/31,74.74
MTH,00/12/29,9.31
MTH,01/1/31,9.12
MTH,01/2/28,7.94
MTH,01/3/30,7.38
MTH,01/4/30,10.2
MTH,01/5/31,10.68
MTH,01/6/29,11.5
MTH,01/7/31,14.44
MTH,01/8/31,12.38
MTH,01/9/28,9.25
MTH,01/10/31,11.03
MTH,01/11/30,11.17
MTH,01/12/31,12.83
MTH,02/1/31,14.34
MTH,02/2/28,15.68
MTH,02/3/29,15.98
MTH,02/4/30,22.4
MTH,02/5/31,21.2
MTH,02/6/28,22.83
MTH,02/7/31,16.39
MTH,02/8/30,17.96
MTH,02/9/30,17.73
MTH,02/10/31,20
MTH,02/11/29,16.55
MTH,02/12/31,16.83
MTH,03/1/31,16.45
MTH,03/2/28,15.8
MTH,03/3/31,16.77
MTH,03/4/30,19.08
MTH,03/5/30,23.59
MTH,03/6/30,24.63
MTH,03/7/31,22.19
MTH,03/8/29,22.48
MTH,03/9/30,23.63
MTH,03/10/31,29.55
MTH,03/11/28,31.58
MTH,03/12/31,33.16
MTH,04/1/30,32.45
MTH,04/2/27,37.04
MTH,04/3/31,37.13
MTH,04/4/30,33.93
MTH,04/5/31,34.1
MTH,04/6/30,34.4
MTH,04/7/30,30.95
MTH,04/8/31,33.41
MTH,04/9/30,39.3
MTH,04/10/29,44.35
MTH,04/11/30,46.8
MTH,04/12/31,56.35
MTH,05/1/31,64.65
MTH,05/2/28,73.23
MTH,05/3/31,58.92
MTH,05/4/29,63.29
MTH,05/5/31,72.72
MTH,05/6/30,79.5
MTH,05/7/29,92.95
MTH,05/8/31,78.29
MTH,05/9/30,76.66
MTH,05/10/31,62.27
MTH,05/11/30,66.47
MTH,05/12/30,62.92
MTH,06/1/31,60.5
MTH,06/2/28,58.53
MTH,06/3/31,54.96
MTH,06/4/28,65.58
MTH,06/5/31,53.59
MTH,06/6/30,47.25
MTH,06/7/31,38.77
MTH,06/8/31,40.95
MTH,06/9/29,41.61
MTH,06/10/31,45.78
MTH,06/11/30,48.56
MTH,06/12/29,47.72
MTH,07/1/31,44.45
MTH,07/2/28,38.76
MTH,07/3/30,32.12
MTH,07/4/30,34.81
MTH,07/5/31,34.69
MTH,07/6/29,26.75
MTH,07/7/31,19.5
MTH,07/8/31,18.12
MTH,07/9/28,14.12
MTH,07/10/31,16.09
MTH,07/11/30,13.67
MTH,07/12/31,14.57
MTH,08/1/31,16.04
MTH,08/2/29,15.14
MTH,08/3/31,19.32
MTH,08/4/30,18.97
MTH,08/5/30,17.3
MTH,08/6/30,15.17
MTH,08/7/31,18.05
MTH,08/8/29,23.42
MTH,08/9/30,24.7
MTH,08/10/31,13.73
MTH,08/11/28,12.4
MTH,08/12/31,12.17
MTH,09/1/30,11.02
MTH,09/2/27,9.92
MTH,09/3/31,11.42
MTH,09/4/30,20.81
MTH,09/5/29,20.87
MTH,09/6/30,18.86
MTH,09/7/31,21.4
MTH,09/8/31,22.41
MTH,09/9/30,20.3
MTH,09/10/30,18.24
MTH,09/11/30,17.83
MTH,09/12/31,19.33
MTH,10/1/29,22.39
MTH,10/2/26,21.39
MTH,10/3/31,21
MTH,10/4/30,23.78
MTH,10/5/31,21.38
MTH,10/6/30,16.28
MTH,10/7/30,17.58
MTH,10/8/31,17.86
MTH,10/9/30,19.62
